@relation adult-modded

@attribute age numeric
@attribute workclass {Private,Self-emp-not-inc,Self-emp-inc,Federal-gov,Local-gov,State-gov,Without-pay,Never-worked}
@attribute fnlwgt numeric
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute race {White,Asian-Pac-Islander,Amer-Indian-Eskimo,Other,Black}
@attribute sex {Female,Male}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute class {>50K,<=50K}

@data
17,Private,340557,7,Never-married,Other-service,Own-child,White,Male,0,0,25,<=50K
37,Private,152909,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,>50K
24,Private,202570,13,Never-married,Prof-specialty,Own-child,Black,Male,0,0,15,<=50K
32,Private,200401,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
48,Private,119199,13,Divorced,Sales,Unmarried,White,Female,0,0,44,<=50K
19,Private,232261,5,Never-married,Other-service,Own-child,White,Male,0,0,40,<=50K
41,Private,32627,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,<=50K
51,Private,145409,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
26,Private,291968,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,>50K
46,Private,102771,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,40,>50K
24,Private,127647,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,35,<=50K
40,State-gov,287008,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
28,Private,209205,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,>50K
40,Private,105936,9,Married-spouse-absent,Adm-clerical,Own-child,White,Female,0,0,38,<=50K
27,Federal-gov,38645,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
35,Private,241126,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,<=50K
44,Private,167005,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,48,>50K
53,Private,355802,10,Widowed,Sales,Unmarried,White,Female,0,0,30,<=50K
28,Private,375980,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,<=50K
56,Local-gov,237546,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,<=50K
64,Private,237581,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,>50K
66,Private,115880,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10605,0,40,>50K
63,Private,113324,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
28,Private,115677,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,32,<=50K
25,Private,259505,9,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,<=50K
51,Federal-gov,254211,14,Widowed,Sales,Unmarried,White,Male,0,0,50,>50K
21,Private,314182,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
32,Private,243243,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,77,<=50K
51,Private,123429,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,>50K
35,State-gov,189794,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,<=50K
38,State-gov,125499,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,7688,0,60,>50K
65,Self-emp-not-inc,226215,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,15,<=50K
19,Private,63814,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,18,<=50K
21,?,170038,10,Never-married,?,Own-child,White,Female,0,0,40,<=50K
54,Private,353787,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
31,Private,217460,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,>50K
31,?,233371,9,Married-civ-spouse,?,Wife,Black,Female,0,0,45,<=50K
49,Private,277434,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,<=50K
24,Private,192017,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,30,<=50K
24,Private,176389,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
38,Self-emp-not-inc,179824,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,<=50K
20,Private,324469,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,<=50K
38,Private,320451,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K
49,Self-emp-inc,101722,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
28,Private,129460,11,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,30,<=50K
49,Federal-gov,115784,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
43,Private,350661,15,Separated,Tech-support,Not-in-family,White,Male,0,0,50,>50K
21,Private,227220,9,Never-married,Other-service,Other-relative,White,Female,0,0,33,<=50K
31,Private,258932,9,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,0,80,<=50K
30,Local-gov,235271,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,>50K
55,Private,199067,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,32,<=50K
17,Private,260797,6,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,23,<=50K
31,Private,111363,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,<=50K
30,Private,75167,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,>50K
57,Private,96346,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,57,<=50K
56,Private,197369,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
20,Private,143604,10,Never-married,Sales,Unmarried,White,Female,0,0,2,<=50K
26,Private,282643,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
36,Private,198587,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,<=50K
44,Private,184871,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,<=50K
48,Private,212954,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,>50K
34,Federal-gov,341051,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,>50K
60,?,120163,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
31,Private,101352,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,<=50K
26,Federal-gov,48099,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,<=50K
36,Self-emp-not-inc,66883,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
43,Private,86797,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
32,Self-emp-not-inc,84119,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
25,Private,305472,12,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,48,<=50K
39,Private,144169,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,>50K
31,Private,193231,13,Never-married,Tech-support,Not-in-family,White,Male,3325,0,60,<=50K
31,Private,113364,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,>50K
22,Private,163870,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,20,<=50K
30,Private,398019,2,Separated,Priv-house-serv,Other-relative,White,Female,0,0,30,<=50K
22,?,35448,9,Married-civ-spouse,?,Wife,White,Female,0,0,22,<=50K
33,Self-emp-not-inc,199539,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,<=50K
17,Private,270942,9,Never-married,Other-service,Other-relative,White,Male,0,0,35,<=50K
39,Private,282153,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,<=50K
39,Private,165186,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,<=50K
45,Private,145637,11,Never-married,Sales,Not-in-family,White,Female,14344,0,48,>50K
63,Self-emp-not-inc,168048,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,30,<=50K
52,Private,208302,9,Divorced,Other-service,Other-relative,White,Male,0,0,30,<=50K
38,Local-gov,233571,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
43,Self-emp-inc,150533,11,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,>50K
39,Self-emp-inc,170174,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,>50K
38,Local-gov,233571,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,<=50K
52,Federal-gov,53905,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
50,Private,147629,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,45,>50K
40,Private,34987,13,Never-married,Sales,Not-in-family,White,Male,0,0,53,<=50K
29,Self-emp-not-inc,125190,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
45,Self-emp-not-inc,220978,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,<=50K
19,Private,311974,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
54,Self-emp-not-inc,139023,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,<=50K
67,?,192916,9,Married-civ-spouse,?,Husband,White,Male,3818,0,11,<=50K
55,Federal-gov,107157,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
48,Local-gov,100818,13,Separated,Prof-specialty,Unmarried,White,Female,7443,0,45,<=50K
20,Private,388156,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,24,<=50K
36,Private,188563,10,Married-civ-spouse,Sales,Husband,White,Male,5178,0,50,>50K
41,Federal-gov,106982,10,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,>50K
35,Private,166193,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,<=50K
35,?,144172,12,Married-civ-spouse,?,Wife,White,Female,0,0,16,<=50K
26,Private,231638,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
50,Private,176924,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,38,<=50K
19,State-gov,149528,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,12,<=50K
71,Self-emp-not-inc,130436,2,Divorced,Craft-repair,Not-in-family,White,Female,0,0,28,<=50K
26,Local-gov,190350,13,Never-married,Prof-specialty,Own-child,Black,Female,0,0,35,<=50K
22,Self-emp-not-inc,269474,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,<=50K
43,Private,220609,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,50,<=50K
54,Private,87205,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,<=50K
33,Private,85043,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,<=50K
65,Private,169047,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,<=50K
50,Private,75763,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,<=50K
45,Private,302677,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,1340,50,<=50K
24,Private,196269,7,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,0,40,<=50K
61,Private,35649,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,6,<=50K
29,Private,131088,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
39,Federal-gov,290321,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,<=50K
53,Federal-gov,174040,10,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,<=50K
33,Private,226267,4,Never-married,Sales,Not-in-family,White,Male,0,0,43,<=50K
19,Private,144750,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,18,<=50K
38,Private,111377,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,<=50K
23,Private,187447,10,Separated,Other-service,Own-child,White,Male,0,0,40,<=50K
31,Private,173495,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
26,Private,389856,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
57,Private,201112,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,<=50K
63,?,316627,6,Married-civ-spouse,?,Husband,White,Male,0,0,10,<=50K
26,Private,226288,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
25,Private,175382,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,45,<=50K
60,State-gov,190682,11,Widowed,Other-service,Not-in-family,Black,Female,0,0,37,<=50K
47,Private,213304,3,Separated,Other-service,Unmarried,White,Female,0,0,40,<=50K
50,Private,162327,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,<=50K
40,State-gov,229364,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,45,<=50K
18,Private,79443,7,Never-married,Other-service,Own-child,White,Male,0,0,8,<=50K
17,Private,47771,7,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,<=50K
31,Local-gov,400535,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,72,<=50K
33,Private,45796,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,>50K
26,Private,186168,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,<=50K
34,Private,245211,9,Never-married,Craft-repair,Unmarried,White,Male,2036,0,30,<=50K
48,Private,109421,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,<=50K
38,Private,119741,14,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,>50K
47,Private,70554,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,>50K
39,Local-gov,327164,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,<=50K
39,Private,216552,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,<=50K
26,Private,257405,3,Never-married,Farming-fishing,Other-relative,Black,Male,0,0,40,<=50K
18,Private,27780,9,Never-married,Sales,Own-child,White,Female,0,0,25,<=50K
56,State-gov,274111,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,1669,40,<=50K
51,Private,175070,12,Married-civ-spouse,Sales,Husband,White,Male,5178,0,45,>50K
32,Local-gov,144949,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
21,Federal-gov,169003,8,Never-married,Adm-clerical,Own-child,Black,Male,0,0,25,<=50K
34,Private,31740,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
43,Private,247162,12,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
22,Private,110946,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,<=50K
42,Self-emp-not-inc,162758,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,>50K
65,Without-pay,172949,9,Married-civ-spouse,Transport-moving,Husband,White,Male,2414,0,20,<=50K
21,Private,183747,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
39,Self-emp-inc,329980,13,Married-civ-spouse,Sales,Husband,White,Male,0,2415,60,>50K
22,Private,203263,9,Never-married,Craft-repair,Own-child,White,Male,0,0,50,<=50K
28,Private,115677,12,Never-married,Adm-clerical,Own-child,White,Male,0,0,32,<=50K
37,Private,99374,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,<=50K
65,Self-emp-not-inc,175202,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,24,<=50K
50,Private,338283,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,>50K
69,?,167826,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
17,Private,51939,7,Never-married,Sales,Own-child,White,Female,0,0,15,<=50K
44,?,118484,15,Married-civ-spouse,?,Husband,White,Male,0,0,80,<=50K
22,Private,37894,9,Separated,Other-service,Other-relative,White,Male,0,0,35,<=50K
26,Private,62438,13,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,>50K
32,Private,137367,7,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,40,<=50K
29,Private,253814,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,<=50K
29,Self-emp-not-inc,241431,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,45,<=50K
22,?,246386,9,Never-married,?,Unmarried,Black,Female,0,0,40,<=50K
74,Private,146365,9,Widowed,Other-service,Not-in-family,White,Female,0,0,28,<=50K
60,Private,123218,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,<=50K
48,Private,102359,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,>50K
41,Private,167106,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,3103,0,35,>50K
34,Private,159589,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,2051,40,<=50K
42,Private,142756,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,<=50K
40,State-gov,287008,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,<=50K
22,?,144210,7,Married-civ-spouse,?,Wife,White,Female,0,0,20,<=50K
31,Private,102884,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,<=50K
43,Private,128170,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,>50K
45,Federal-gov,235891,12,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
33,Local-gov,256529,9,Separated,Other-service,Own-child,White,Female,0,0,80,<=50K
18,Private,423024,9,Never-married,Other-service,Not-in-family,White,Male,0,0,20,<=50K
57,Private,299358,9,Widowed,Other-service,Other-relative,White,Female,0,1719,25,<=50K
34,Private,398988,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,<=50K
38,State-gov,116975,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1887,50,>50K
70,?,133536,9,Married-civ-spouse,?,Husband,White,Male,0,0,28,<=50K
29,Private,286634,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,50,>50K
61,Local-gov,176671,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,<=50K
17,Private,108273,6,Never-married,Sales,Own-child,White,Female,0,0,12,<=50K
24,Private,162958,12,Never-married,Prof-specialty,Not-in-family,White,Male,0,1980,50,<=50K
19,?,71592,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,40,<=50K
29,Private,142249,13,Never-married,Sales,Own-child,White,Male,0,0,40,<=50K
30,Private,185177,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,<=50K
34,Private,195488,9,Separated,Adm-clerical,Own-child,White,Female,0,0,40,<=50K
41,?,77937,8,Divorced,?,Not-in-family,White,Female,0,0,40,<=50K
43,Private,162108,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
24,Private,176389,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,<=50K
61,Self-emp-inc,98350,16,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
29,Private,160731,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,>50K
33,Private,228931,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,>50K
54,?,187221,4,Never-married,?,Not-in-family,White,Female,0,0,25,<=50K
59,Private,193568,9,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,40,<=50K
35,Private,152734,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,<=50K
67,?,98882,14,Widowed,?,Not-in-family,White,Female,0,0,40,<=50K
36,Private,182013,10,Divorced,Tech-support,Unmarried,White,Female,0,0,40,<=50K
20,?,236523,6,Never-married,?,Own-child,Black,Male,0,0,40,<=50K
37,Self-emp-inc,395831,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,>50K
49,Private,228583,9,Divorced,Other-service,Unmarried,White,Male,0,0,40,<=50K
37,Private,294919,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,<=50K
19,?,57329,10,Never-married,?,Own-child,White,Female,0,0,30,<=50K
41,Self-emp-inc,32185,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,<=50K
28,Private,269786,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,50,<=50K
58,?,178660,8,Married-civ-spouse,?,Husband,White,Male,0,0,40,<=50K
63,Private,169983,7,Widowed,Sales,Not-in-family,White,Female,2176,0,30,<=50K
26,Private,212798,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,<=50K
23,?,69510,13,Never-married,?,Not-in-family,White,Male,0,0,50,<=50K
23,State-gov,309055,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,<=50K
45,Self-emp-inc,214690,10,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
25,Private,282063,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,<=50K
38,Private,51100,13,Divorced,Exec-managerial,Not-in-family,White,Male,3325,0,40,<=50K
17,?,34505,7,Never-married,?,Own-child,White,Male,0,0,50,<=50K
72,Private,53684,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,<=50K
22,?,77873,5,Never-married,?,Not-in-family,White,Male,0,0,30,<=50K
49,Private,84298,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,>50K
18,Private,138266,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,25,<=50K
51,Self-emp-not-inc,46401,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,>50K
27,Private,267989,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,<=50K
53,Federal-gov,174040,10,Separated,Craft-repair,Not-in-family,Black,Male,0,0,40,<=50K
24,Private,200593,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,<=50K
21,Private,211968,10,Never-married,Sales,Own-child,White,Female,0,1762,28,<=50K
35,Private,170797,13,Divorced,Other-service,Not-in-family,White,Female,0,0,40,<=50K
55,Federal-gov,176904,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,<=50K
41,Private,222504,15,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,<=50K
33,Federal-gov,615893,14,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,<=50K
52,Self-emp-not-inc,95082,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,<=50K
46,Private,172581,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,>50K
43,Private,171888,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,<=50K
50,State-gov,54342,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
48,Self-emp-not-inc,362883,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,>50K
49,Private,110015,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,<=50K
62,Private,197514,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,16,<=50K
52,Private,416164,9,Married-civ-spouse,Farming-fishing,Husband,Other,Male,0,0,49,<=50K
26,State-gov,234190,10,Never-married,Other-service,Not-in-family,White,Male,0,0,20,<=50K
51,Private,251841,11,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,43,<=50K
53,?,199665,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,>50K
28,Local-gov,229656,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1485,40,>50K
32,Private,257863,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,<=50K
81,?,143732,2,Widowed,?,Not-in-family,White,Male,0,0,30,<=50K
23,Private,44793,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,<=50K
63,Local-gov,28856,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,55,<=50K
22,State-gov,160369,10,Never-married,Other-service,Own-child,Black,Male,0,0,20,<=50K
41,Self-emp-not-inc,27305,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,7688,0,40,>50K
35,Private,33001,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,>50K
47,?,58440,11,Married-civ-spouse,?,Husband,White,Male,0,0,45,<=50K
31,?,226883,9,Divorced,?,Own-child,White,Male,0,0,75,<=50K
42,Self-emp-inc,223566,15,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,15,<=50K
19,Private,238383,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,<=50K
52,Private,164519,9,Widowed,Adm-clerical,Other-relative,Black,Female,0,0,40,<=50K
47,Private,140644,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,>50K
44,Self-emp-inc,325159,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,<=50K
53,Self-emp-inc,220786,10,Widowed,Sales,Not-in-family,White,Female,0,0,60,<=50K
20,Private,47678,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,<=50K
32,Private,225064,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,<=50K
53,Private,91911,9,Divorced,Craft-repair,Unmarried,Black,Female,0,0,48,<=50K
62,Self-emp-inc,24050,9,Widowed,Sales,Not-in-family,White,Female,0,0,15,<=50K
46,Private,332884,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,65,>50K
20,Private,105244,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,<=50K
44,Private,313022,11,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,>50K
17,Private,147069,7,Never-married,Other-service,Own-child,White,Female,0,0,16,<=50K
43,Private,289669,14,Divorced,Prof-specialty,Unmarried,White,Female,0,2547,40,>50K
58,Self-emp-inc,229498,10,Widowed,Sales,Not-in-family,White,Female,0,0,20,>50K
43,Private,176452,5,Married-spouse-absent,Craft-repair,Not-in-family,White,Male,0,0,50,>50K
19,Private,183041,9,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
38,Self-emp-inc,299036,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,>50K
30,State-gov,343789,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,>50K
45,Federal-gov,163434,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,<=50K
43,Private,211580,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,>50K
34,Private,31740,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
37,State-gov,115360,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,<=50K
25,Private,72887,7,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,>50K
40,Private,202466,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,<=50K
18,Private,148644,9,Never-married,Sales,Own-child,White,Female,0,0,28,<=50K
28,Private,120475,9,Never-married,Other-service,Own-child,White,Male,0,0,20,<=50K
35,Private,79050,9,Never-married,Transport-moving,Unmarried,Black,Male,0,0,72,<=50K
43,Private,184099,12,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,<=50K
24,Private,114873,9,Never-married,Protective-serv,Not-in-family,Other,Male,0,0,40,<=50K
36,Private,361888,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,>50K
26,?,96130,9,Never-married,?,Not-in-family,White,Male,0,0,40,<=50K
27,Private,196044,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,<=50K
21,Private,113163,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,50,<=50K
